"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"Hi <U+2661>",1911,1211,2503,38,"https://t.co/KjSmYvXDU0","Dominic Manlangit",2013-06-21 07:31:50,FALSE,FALSE,"d03m21","Republic of the Philippines","en","1535990599",1,FALSE,"http://pbs.twimg.com/profile_images/865865544494309376/dLut2u2f_normal.jpg"
"",11930,368,1,410,NA,"Adrina Sakinia",2016-12-16 01:16:05,FALSE,FALSE,"ASakinia","Setia Budi, Indonesia","id","809567743775109124",4,FALSE,"http://pbs.twimg.com/profile_images/809601899917819904/vsOY2Yj__normal.jpg"
"my dream is live",12950,557,0,571,NA,"Amelia Maharani",2016-12-01 03:28:44,FALSE,FALSE,"AmeliaM39679357","Dramaga, Indonesia","id","804165308164423680",9,FALSE,"http://pbs.twimg.com/profile_images/804935894981574656/_B7Ae3Da_normal.jpg"
"This Newsagregator is still under Deveolpment - more Infos visit our blog!",970413,635,1,7,"http://t.co/lHa9qW5YyA","Breaking News",2008-03-23 23:34:02,FALSE,FALSE,"newsbreak","WorldWideWeb","en","14204245",154,FALSE,"http://pbs.twimg.com/profile_images/1274658033/newsbreaksmall_normal.gif"
"<U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+0627><U+0644><U+0644><U+0647><U+0645> <U+0625><U+0646><U+064A> <U+0623><U+0633><U+0623><U+0644><U+0643> <U+064A><U+0627> <U+0627><U+0644><U+0644><U+0647> <U+0628><U+0623><U+0646><U+0643> <U+0627><U+0644><U+0648><U+0627><U+062D><U+062F> <U+0627><U+0644><U+0623><U+062D><U+062F> <U+0627><U+0644><U+0635><U+0645><U+062F> <U+0627><U+0644><U+0630><U+064A> <U+0644><U+0645> <U+064A><U+0644><U+062F> <U+0648><U+0644><U+0645> <U+064A><U+0648><U+0644><U+062F> <U+0648><U+0644><U+0645> <U+064A><U+0643><U+0646> <U+0644><U+0647> <U+0643><U+0641><U+0648><U+0627><U+064B> <U+0623><U+062D><U+062F> <U+0623><U+0646> <U+062A><U+063A><U+0641><U+0631> <U+0644><U+064A> <U+0630><U+0646><U+0648><U+0628><U+064A> <U+0625><U+0646><U+0643> <U+0623><U+0646><U+062A> <U+0627><U+0644><U+063A><U+0641><U+0648><U+0631> <U+0627><U+0644><U+0631><U+062D><U+064A><U+0645>",26513,738,10107,1416,NA,"<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9>AmoEra#FNI<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9>",2015-12-07 15:49:13,FALSE,FALSE,"PoerAmoera","Blado-Batang-Jateng","en","4487468653",8,FALSE,"http://pbs.twimg.com/profile_images/865947441010323456/_T0U3sdA_normal.jpg"
"German Red Cross International Cooperation. @roteskreuz_de Tweets are my own, retweets no endorsements.",4875,247,4852,377,"https://t.co/3Hl0LuH0Mq","Christian Hörl",2011-03-07 11:27:33,FALSE,FALSE,"hoerlc","Berlin, Deutschland","de","262114331",33,FALSE,"http://pbs.twimg.com/profile_images/790973696768868352/ilHItyGD_normal.jpg"
"magical punchhhhhhhhhhhhh <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",53235,871,5189,1509,"https://t.co/7jEliRWKne","Lavera",2010-10-24 06:45:13,FALSE,FALSE,"ZhareefAimullah","","en","206983791",14,FALSE,"http://pbs.twimg.com/profile_images/867722207891529729/8Iek2riN_normal.jpg"
"",12746,550,0,565,NA,"Wiwi Andiny",2016-12-06 01:36:31,FALSE,FALSE,"AndinyWiwi","Ciomas, Indonesia","id","805949003296886784",0,FALSE,"http://pbs.twimg.com/profile_images/805977048128712704/JARSyNuJ_normal.jpg"
"",13064,344,9,392,NA,"Alfi Aisyah",2016-12-09 02:37:18,FALSE,FALSE,"AlfiAisyah2","Jatinegara, Indonesia","id","807051464845787138",0,FALSE,"http://pbs.twimg.com/profile_images/807073303131103232/leAPXSUc_normal.jpg"
"''Republicans are kind of like stern & tough & personal responsibility & war & stuff like that. Democrats are like, ‘More people should have food.’' - Amy P.",3087,104,916,166,NA,"Erin Newton",2012-10-06 21:03:07,FALSE,FALSE,"TC_Erin","","en","865309711",22,FALSE,"http://pbs.twimg.com/profile_images/822502381501845504/FpHoZ2kR_normal.jpg"
"",72910,961,28384,1521,NA,"Paul Sorrentino",2013-04-12 04:07:29,FALSE,FALSE,"PaulSorrentino3","","en","1345940180",95,FALSE,"http://pbs.twimg.com/profile_images/867359884626591744/qjiKhih1_normal.jpg"
"",529,2,610,69,NA,"Ysay Say",2017-03-07 09:18:46,FALSE,FALSE,"ysay_say","","en","839042631229300736",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Good, better, best. Never let it rest. Until your good is better and your better is best.",12109,265,7,400,NA,"Renita Aurelia",2016-12-17 02:33:19,FALSE,FALSE,"reniarelia","Bogor Timur, Indonesia","en","809949567273861121",3,FALSE,"http://pbs.twimg.com/profile_images/810678604837187584/PVQv5aFm_normal.jpg"
"Proud member of <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9> Church of Christ <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9> INC",127,15,19,148,"https://t.co/HFiQbGkOdu","Emmanuel Abaigar",2014-02-15 13:01:15,FALSE,FALSE,"flamemanuel794","Ligao, Bicol Region","en","2345094150",0,FALSE,"http://pbs.twimg.com/profile_images/862457031655133185/vOfKa-ku_normal.jpg"
"",5194,125,2530,418,NA,"Mr Angry",2017-03-23 00:47:25,FALSE,FALSE,"mistaangry","","en-gb","844712151193473024",0,FALSE,"http://pbs.twimg.com/profile_images/844718112767381506/ZThu10gT_normal.jpg"
"",12818,535,0,543,NA,"Dsul Abri",2016-12-03 03:26:33,FALSE,FALSE,"AbriDsul","Jember, Jawa Timur","id","804889531992317953",0,FALSE,"http://pbs.twimg.com/profile_images/805591577275924480/L7S8oocP_normal.jpg"
"http://t.co/TKTMLsjLHz is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place !",481339,983,3,80,"http://t.co/e3OmYxJ1dq","NewsOnePlace.com",2015-09-03 13:15:22,FALSE,FALSE,"newsoneplace","","en-gb","3534222021",1828,FALSE,"http://pbs.twimg.com/profile_images/743969278483963904/25yd5Un3_normal.jpg"
"#MAGA #Vet #Molon-Labe #Christian #BAN-MSM #ANTI-PC #Karatbars Invest Secure Easy Affiliates  https://t.co/rkm9WPXkIV 
      #Alignable https://t.co/RsedRJYPrX",327231,14033,58239,13483,"http://t.co/Li0CxiQbkE","Tom Woods",2010-03-05 16:09:43,FALSE,FALSE,"tomwoods55","Largo, Florida","en","120146232",347,FALSE,"http://pbs.twimg.com/profile_images/836899893423779840/3G5NXW6j_normal.jpg"
"Social Worker | Mother to 3 beautiful girls and 2 adorable boys | Wife to a loving and handsome husband | Woman | islam| Peace Advocate and always on the go",65,30,83,29,NA,"Norhata Benito",2015-03-09 09:07:54,FALSE,FALSE,"NorCanBen","Koronadal City, Philippines","en","3069437510",0,FALSE,"http://pbs.twimg.com/profile_images/757213794548318208/NOxxAvM5_normal.jpg"
"mention",12803,549,0,70,NA,"Ayu Yuniar",2016-12-02 08:36:57,FALSE,FALSE,"AyuYuni27948999","Ciomas, Indonesia","id","804605257686753280",0,FALSE,"http://pbs.twimg.com/profile_images/805588338421862400/2nIFjz3V_normal.jpg"
"https://t.co/Z00vvhuPm3 - Hot Trending Videos - Hot Trending Clips",32367,5840,0,7,"https://t.co/DAY2ZctGZR","ClipTrends",2016-10-05 15:54:31,FALSE,FALSE,"ClipTrends","Los Angeles, CA","en","783696879347310592",220,FALSE,"http://pbs.twimg.com/profile_images/784323646235877379/XyiczfNb_normal.jpg"
"The saddest aspect of life right now is that science gathers knowledge faster than society gathers wisdom.",12452,376,7,400,NA,"Hizrian Wijaya",2016-12-14 03:36:49,FALSE,FALSE,"hizrijay","Bogor Timur, Indonesia","en","808878380829573120",4,FALSE,"http://pbs.twimg.com/profile_images/808951769824825348/nh_eKDXB_normal.jpg"
"One day I'm here, one day I'm there.",12249,382,619,480,NA,"Cheenkee",2009-07-21 05:38:32,FALSE,FALSE,"Cheenkee","","en","58716617",31,FALSE,"http://pbs.twimg.com/profile_images/704129576579026944/nKvtfL62_normal.jpg"
"",3642,23,1,25,"https://t.co/61bnK8cRUz","iorbit",2016-05-20 09:33:41,FALSE,FALSE,"iorbitnews","Central Luzon","en","733591513490296832",1,FALSE,"http://pbs.twimg.com/profile_images/763368560395689984/wC550-af_normal.jpg"
"",2943,52,3185,291,NA,"MJT",2013-10-21 13:31:43,FALSE,FALSE,"iambluefish","Makati Philippines","en","1978709676",5,FALSE,"http://pbs.twimg.com/profile_images/857512337921548288/5tupLXgT_normal.jpg"
"Once we believe in ourselves, we can risk curiosity, wonder, spontaneous delight, or any experience that reveals the human spirit<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",1201,10,175,18,NA,"Vivskylove",2017-02-16 10:43:22,FALSE,FALSE,"vivskylove","","en","832178550824267777",0,FALSE,"http://pbs.twimg.com/profile_images/834023659626835969/bsNygNfk_normal.jpg"
"Acolyte of seitan.",105739,3367,104,746,"https://t.co/xqW07jzE1C","All the Odd Things",2008-02-13 07:16:50,FALSE,FALSE,"yvette_tan","New Crobuzon","en","13420202",110,FALSE,"http://pbs.twimg.com/profile_images/869032376977850371/0Xj-xVWy_normal.jpg"
"",13158,543,0,575,NA,"Aldo Afrido",2016-11-27 10:39:49,FALSE,FALSE,"AfridoAldo","","id","802824242458832896",4,FALSE,"http://pbs.twimg.com/profile_images/802853898167848960/Oa4W3fQ5_normal.jpg"
"",19734,460,317,646,NA,"Casabianca",2016-01-21 01:50:55,FALSE,FALSE,"baintob","National Capital Region, Republic of the Philippines","en","4831357881",2,FALSE,"http://pbs.twimg.com/profile_images/859526109129580545/khqP9PUf_normal.jpg"
"",11377,341,3,337,NA,"Tri Wulan Sari",2016-12-22 08:55:01,FALSE,FALSE,"triwulansar1","Bogor Barat, Indonesia","id","811857563293716480",2,FALSE,"http://pbs.twimg.com/profile_images/812119505514020864/eA4rmRxC_normal.jpg"
"Humanitarian manager, representative and trainer. Part-time surfer, long term nomad. Tweets are personal. Retweets do not imply endorsement.",690,264,329,32,NA,"Jeremy England",2010-01-19 22:00:56,FALSE,FALSE,"jbengland","New Delhi ","en","106537376",14,FALSE,"http://pbs.twimg.com/profile_images/1482191795/Jeremyflashinghispearlywhites_normal.jpg"
"Wishes to fall like lightning from a cloudless sky.",507,162,1176,466,NA,"Theo Chavez",2015-12-19 09:52:06,FALSE,FALSE,"THEOtonicKnight","San Joaquin, Iloilo","en","4602036193",0,FALSE,"http://pbs.twimg.com/profile_images/835481753280114693/X8fW23-m_normal.jpg"
"",6212,741,2510,2039,NA,"annieRF/KB24",2009-03-22 11:35:35,FALSE,FALSE,"sweetcatmoney","","en","25808071",21,FALSE,"http://pbs.twimg.com/profile_images/837135541082685442/BFoBNZyg_normal.jpg"
"Syrian journalist. Co-authoring BROTHERS OF THE GUN with @mollycrabapple. Contributions: New York Times, Vanity Fair, Foreign Policy, The Intercept & elsewhere",13645,10680,5520,998,"https://t.co/xbdfaphDJp","Marwan Hisham",2010-11-25 12:08:51,FALSE,TRUE,"marwanhishampen","Ankara - Raqqa","en","219630686",387,FALSE,"http://pbs.twimg.com/profile_images/819962342016421888/A0fhBi3i_normal.jpg"
"<U+C790><U+CE90><U+B355> 1<U+CC28><U+BCF8><U+C9C4> <U+ADF8><U+B9BC><U+C7C1><U+C774>/<U+9632><U+5F48><U+5C11><U+5E74><U+56E2>/<U+95F5><U+73A7><U+5176><U+2B05><U+7231>/<U+767D><U+9CB8>/(<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>)<U+ACE0><U+C5B4>,<U+AE30><U+AD34>,<U+C720><U+D608>/<U+D63C><U+C7A3><U+B9D0>,<U+C6B0><U+C6B8>•<U+C695>•<U+D3ED><U+D2B8>,<U+C54C><U+D2F0>,<U+B9C8><U+C74C> <U+591A>/<U+BD88><U+D3B8><U+D558><U+BA74> <U+BBA4><U+D2B8> <U+B9D0><U+ACE0> <U+BE14><U+C5B8><U+BE14>/<U+B9DE><U+D314><U+AC15><U+C694> x/<U+C120><U+BA58>=<U+B9DE><U+D314> <U+BA58><U+C158>x=<U+AD6C><U+B3C5>/<U+D55C><U+AD6D><U+C5B4>,English,<U+4E2D><U+56FD><U+8BED>,<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>(a little) https://t.co/eLgDDvGnmI",70602,187,41250,92,"https://t.co/MdVxi67eba","<ed><U+00A0><U+00BD><ed><U+00B0><U+00B3><U+BCF4><U+BA00><ed><U+00A0><U+00BD><ed><U+00B0><U+008B>",2016-03-24 14:59:26,FALSE,FALSE,"XxxBomya","<U+97E9><U+56FD>","en","713017384622104576",55,FALSE,"http://pbs.twimg.com/profile_images/868970758055186432/Om8GP7hM_normal.jpg"
"CHELSEA<ed><U+00A0><U+00BD><ed><U+00B2><U+0099> Lady Spikers<ed><U+00A0><U+00BD><ed><U+00B2><U+009A>",42624,251,44155,102,NA,"Jerica",2014-09-09 00:42:19,FALSE,FALSE,"ericadelarosa_","","en","2798937481",15,FALSE,"http://pbs.twimg.com/profile_images/866996605920169984/jRIjKLRT_normal.jpg"
"you happy?",13046,550,0,545,NA,"Febry Adriyani",2016-12-01 03:16:45,FALSE,FALSE,"AdriyaniFebry","Jati Uwung, Indonesia","id","804162292547891200",5,FALSE,"http://pbs.twimg.com/profile_images/804934708865929217/CnStuMHZ_normal.jpg"
"",12688,350,9,412,NA,"Adelia Sandra",2016-12-13 08:12:08,FALSE,FALSE,"AdeliaSandra9","Bogor Barat, Indonesia","id","808585279657349120",0,FALSE,"http://pbs.twimg.com/profile_images/808862804165816324/GRLTnvxo_normal.jpg"
"",12826,420,0,584,NA,"Iyak Purwanto",2016-12-05 03:34:01,FALSE,FALSE,"IyakPurwanto","Bekasi Selatan, Indonesia","id","805616189284216832",0,FALSE,"http://pbs.twimg.com/profile_images/805671299842379776/HCJySZBJ_normal.jpg"
"",1092,141,9619,189,NA,"Janet Port",2016-11-08 00:05:12,FALSE,FALSE,"janetmp7","pennsylvania","en","795779163328225280",1,FALSE,"http://pbs.twimg.com/profile_images/800687389723205632/EWj0MS3I_normal.jpg"
"We are a technology start-up (social enterprise) based in Tower Hamlets - the heart of the Bangladeshi community in UK. We believe technology is an enabler.",250785,197897,8875,65718,"https://t.co/p4lJ5MHd7K","Bangladesh News 24",2009-01-31 19:13:59,FALSE,FALSE,"bdnews24","London E1 & E14","en","19827010",497,FALSE,"http://pbs.twimg.com/profile_images/718433521509994497/4iW9RC_r_normal.jpg"
"hi",2046,280,13326,113,NA,"Ann",2015-05-27 02:53:33,FALSE,FALSE,"annskii_","","en","3227790674",0,FALSE,"http://pbs.twimg.com/profile_images/829314294789599232/lBuuVLG8_normal.jpg"
"",11877,356,1,412,NA,"Siti Fatha",2016-12-17 03:09:39,FALSE,FALSE,"FathaSiti","Bogor Barat, Indonesia","id","809958707819909120",3,FALSE,"http://pbs.twimg.com/profile_images/809973734031257600/w8yf_oVu_normal.jpg"
"",12752,343,9,410,NA,"Callista Maharani",2016-12-10 04:46:13,FALSE,FALSE,"CallistaMahara3","Tebet, Indonesia","id","807446297716420609",0,FALSE,"http://pbs.twimg.com/profile_images/808485057857875970/8ZPthVAi_normal.jpg"
"",12627,340,9,412,NA,"Ai Cahya",2016-12-14 06:52:08,FALSE,FALSE,"AiCahya2","Bogor Selatan, Indonesia","id","808927536965124097",2,FALSE,"http://pbs.twimg.com/profile_images/809208527507976192/-fUCizQg_normal.jpg"
"ASIA BIBI LIBERA! - Spade verranno sguainate per sostenere che in estate le fronde sono verdi. Chesterton - #Twitter140",365512,3785,52194,2169,NA,"#JeSuisAsiaBibi  <U+0646>",2012-12-07 13:04:31,FALSE,FALSE,"enricovik","Il dilemma di Böckenförde","it","995021599",291,FALSE,"http://pbs.twimg.com/profile_images/818964868917239812/x87yD-oO_normal.jpg"
"11:11Happiness",25402,50,5662,355,NA,"Magnificent",2017-01-14 08:17:21,FALSE,FALSE,"LMBB23","","en","820183005096394754",1,FALSE,"http://pbs.twimg.com/profile_images/842839371409702912/8tVBUyrl_normal.jpg"
"My tweets are my personal views   -   Former Police Media Official",23362,1475,491,451,"http://t.co/lP5VWtoTGV","Thulhaadhoo Atheef",2012-10-19 22:11:28,FALSE,FALSE,"M_Atheef","Male' Maldives","en","891937734",12,FALSE,"http://pbs.twimg.com/profile_images/658997150072705024/X5yZ_97d_normal.jpg"
"Confidently beautiful with a heart <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> Payo ng maganda <ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",89,102,99,161,NA,"Maganda Lang",2017-05-21 15:28:15,FALSE,FALSE,"maganda_lang","Republic of the Philippines","en","866314702422396933",0,FALSE,"http://pbs.twimg.com/profile_images/866316078959308800/dSsgWApr_normal.jpg"
"",11935,347,1,330,NA,"Keristin Ayu",2016-12-15 09:02:17,FALSE,FALSE,"AyuKeristin","Bogor Selatan, Indonesia","id","809322675101306881",2,FALSE,"http://pbs.twimg.com/profile_images/809601259535671296/mbsmIbjC_normal.jpg"
"Cats, dogs and food *mic drop*",17718,472,7120,677,NA,"Roan Gumban",2010-05-20 05:23:56,FALSE,FALSE,"swimmingpandaaa","","en","145916228",8,FALSE,"http://pbs.twimg.com/profile_images/865578745884573696/6mqc_JdW_normal.jpg"
"God is good all the time<U+2764>",2283,28,2516,102,NA,"GreenVirgo07",2017-04-01 12:29:25,FALSE,FALSE,"cacayanmariz","","en","848150303409147904",0,FALSE,"http://pbs.twimg.com/profile_images/850656417388388352/hScMrtix_normal.jpg"
"",12561,332,9,332,NA,"Aina Hadi",2016-12-14 08:06:14,FALSE,FALSE,"AinaHadi1","Bogor Selatan, Indonesia","id","808946183175634944",4,FALSE,"http://pbs.twimg.com/profile_images/809215016742174720/pdYw5W7t_normal.jpg"
"????????",12975,423,0,532,NA,"Radit Hermawan",2016-11-30 06:43:03,FALSE,FALSE,"RaditHermawan3","Bekasi, Jawa Barat","id","803851819810193408",1,FALSE,"http://pbs.twimg.com/profile_images/804144782746402816/XS8ABTYV_normal.jpg"
"Warden of the North",20955,425,2222,906,NA,"Newt Reed",2010-04-17 01:40:31,FALSE,FALSE,"DLoading90","CDO","en","133937480",11,FALSE,"http://pbs.twimg.com/profile_images/869199762603393024/AKZD3S6Q_normal.jpg"
"Pakistan run's in my vein's and arteries .",45250,346,11835,227,NA,"Abdulrauf akhtar",2014-04-23 10:16:43,FALSE,FALSE,"Abdulraufakhtar","Islamabad","en","2459520529",34,FALSE,"http://pbs.twimg.com/profile_images/460120898553380864/HeGq7994_normal.jpeg"
"@RonDeiMus FB: https://t.co/nS46Et8ecV 18 y/old. Hacker noon, Rakker ngayon. #420 #doper #Skater #Dancer #Singer #Fucker #Slaughter",17988,472,1522,740,"https://t.co/l6mPMB4kpo","King Of Kings",2012-12-09 08:08:20,FALSE,FALSE,"RonDeiMus","Muntinlupa City","en","998839483",4,FALSE,"http://pbs.twimg.com/profile_images/839506645302431746/LCyYHpjp_normal.jpg"
"",11211,376,11780,223,"https://t.co/XZdDCsnp1t","RIE",2013-07-23 08:46:42,FALSE,FALSE,"rsmrielucio__","","en","1614809041",2,FALSE,"http://pbs.twimg.com/profile_images/866658165571670016/cQLQaPeX_normal.jpg"
"happy",12872,421,0,554,NA,"Intan Savira",2016-12-02 06:16:53,FALSE,FALSE,"IntanSavira","Ciampea, Indonesia","id","804570008571428864",1,FALSE,"http://pbs.twimg.com/profile_images/804940061917741057/act3d1fK_normal.jpg"
"sehat adalah anungrah",12986,330,0,553,NA,"Hendra Hidayat",2016-11-30 06:25:42,FALSE,FALSE,"hhendraa01","Kapur Sembilan, Indonesia","id","803847453837553664",2,FALSE,"http://pbs.twimg.com/profile_images/804139105177079808/5K9S5Ohc_normal.jpg"
"Deskman at @philstarnews. Absurd and Report",69472,2317,44688,1449,"https://t.co/Y7yTIG51dI","Jonathan de Santos",2008-02-18 03:02:00,FALSE,FALSE,"desamting","Quezon City, Philippines","en","13606362",64,FALSE,"http://pbs.twimg.com/profile_images/854971318588002304/Xkrny66Z_normal.jpg"
"A true friend is someone who thinks that you are a good egg even though he knows that you are slightly cracked.",10491,372,8,688,NA,"Aina Fathiyyaturahma",2016-12-15 02:21:12,FALSE,FALSE,"ainafath","Bogor Selatan, Indonesia","en","809221739007741954",0,FALSE,"http://pbs.twimg.com/profile_images/809569529898504192/Tc6WH7Tt_normal.jpg"
"I Google mo Gago (IGMG)",17991,45,592,297,NA,"Ricmar Manabat",2015-09-28 05:32:57,FALSE,FALSE,"marsuplado15","Jaen, Nueva Ecija","en","3711447440",0,FALSE,"http://pbs.twimg.com/profile_images/744854341652090880/WpUte81e_normal.jpg"
"|| Allergic on #FakeNews ||                                   Based on Facts and real Source: GMA News and ABS-CBN News || PHILIPPINES <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD> ||",168,10,23,43,NA,"Pulis na Matulis",2015-01-31 07:11:13,FALSE,FALSE,"PulisNaMatulis","","en","3004405140",0,FALSE,"http://pbs.twimg.com/profile_images/561421773053235201/F3px62ed_normal.jpeg"
"Workaholic. Self-sufficient Conservative who believes in small Government and common sense. Fan of anyone who works hard.",8939,215,7331,159,"https://t.co/xrJtZRncgL","Sheila Burke",2013-04-24 16:40:03,FALSE,FALSE,"SheilaMTBurke","Bury St Edmunds","en","1377466574",63,FALSE,"http://pbs.twimg.com/profile_images/805016930050605057/3GpMQdaT_normal.jpg"
"Great Pretender.<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",7,2,64,122,"https://t.co/Rsk0gFL4yp","Eric L. Bandiola",2017-01-06 17:15:56,FALSE,FALSE,"EricTaehyung","Philippines, Bacolod City ","en","817419439997992961",0,FALSE,"http://pbs.twimg.com/profile_images/832503285324009473/bRgNSFrA_normal.jpg"
"Senior Journalist @Raajje_tv and @raajjemv | TV Presenter #MajlisBahus and #Fashaairu",324799,1650,4036,2015,"https://t.co/OK1hXgbPpS","Fazeen (DEAN)<ed><U+00A0><U+00BC><ed><U+00BE><U+0088>",2009-06-26 14:19:00,FALSE,FALSE,"phaxyn","Maldives, Male' City","en","51073715",413,FALSE,"http://pbs.twimg.com/profile_images/823182659983736832/XAaQ7I1U_normal.jpg"
